,,exret_mkt,FF_SMB,FF_HML,FF_RMW,FF_CMA,RF,FF_MOM,PR1,PR2,PR3,PR4,PR5,PR6,PR7,PR8,PR9,PR10,PR11,PR12,PR13,PR14,PR15,PR16,PR17,PR18,PR19,PR20,PR21,PR22,PR23,PR24,PR25,PRgrowth,PRvalue,Prsmall,Prlarge
15/01/2005,200501,-2.76,-1.13,1.97,2.85,-1.37,0.16,3.21,-6.358,-4.1715,-4.0958,-3.0131,-1.3454,-5.4312,-3.205,-4.1234,-2.7885,-2.4274,-3.5565,-3.8728,-3.3691,-0.6661,-3.1699,-2.6657,-3.9206,-3.0136,-1.7666,-2.0284,-3.1875,-1.5336,-1.6264,-2.2942,-0.1423,-3.38,-0.77,   -3.48,   -2.52
15/02/2005,200502,1.89,-0.33,1.63,0.63,-0.06,0.16,3.16,-0.9252,-0.352,-0.5335,1.368,3.0346,2.3718,1.423,2.4281,4.4345,3.3381,0.7098,2.9432,3.4853,2.3378,2.082,2.0268,2.1017,3.5017,3.3788,4.9193,0.7183,4.7755,2.6351,0.4871,4.9732,0.92,5.87,    0.96,    1.68
15/03/2005,200503,-1.97,-1.39,1.58,0.8,1.1,0.21,0.54,-5.7688,-2.8667,-3.2288,-2.3933,-2.4147,-4.3186,-2.1976,-2.4569,-0.7492,-1.3665,-1.8007,-2.4594,-2.5129,-2.4126,-0.1496,-2.2833,-0.035,0.722,-2.3996,-1.6746,-1.1186,-3.7847,-0.6982,-0.3517,-0.775,-1.16,-0.13,   -4.20,   -1.94
15/04/2005,200504,-2.61,-4.04,-0.34,0.74,-0.88,0.21,-0.85,-5.5148,-6.7345,-5.321,-6.7577,-6.5979,-7.6926,-6.3396,-6.2724,-5.8763,-5.8598,-5.2659,-3.8973,-5.5251,-5.4437,-4.2085,-3.8819,-4.5724,-3.9672,-2.6506,-3.1524,-1.0435,-2.3582,-2.1558,-1.0404,-3.044,-1.97,-4.13,   -5.83,   -1.29
15/05/2005,200505,3.65,2.73,-0.81,-1.16,0.27,0.24,0.43,6.68,6.2595,4.8606,3.7264,5.5122,9.4888,8.207,6.6821,5.7699,7.0186,6.1515,6.2189,5.28,4.3552,7.262,6.2307,5.9805,5.4503,6.5241,5.1442,3.8265,2.7446,1.2412,2.2305,3.7815,4.15,5.78,    4.26,    2.96
15/06/2005,200506,0.57,3.26,2.62,0.91,-0.53,0.23,2.05,3.7468,3.5813,4.579,4.2564,5.3507,2.0629,4.417,4.4424,4.2843,4.0639,2.2103,2.2886,3.0395,4.4417,3.577,1.2351,1.6392,3.549,4.4439,2.9844,-1.6334,1.2612,1.5176,1.4279,3.0806,-1.09,4.76,    3.99,   -0.66
15/07/2005,200507,3.92,2.8,-0.51,-1.24,-0.98,0.24,-0.01,7.8924,7.7069,7.0186,6.9237,6.8253,6.8186,6.7614,7.439,5.9098,6.9316,4.5308,6.258,6.7244,4.818,4.7401,5.9412,5.3696,5.2268,7.0935,5.1317,4.7463,2.8434,1.0079,3.8387,4.2617,4.88,5.51,    7.89,    3.28
15/08/2005,200508,-1.22,-0.85,1.27,-2.06,0.45,0.3,2.27,-2.3951,-0.4475,-1.4241,-0.8972,-0.8273,-2.6928,-0.8303,-1.4199,-1.5689,-2.134,-2.4558,-0.4923,-0.8059,-1.3959,-0.3966,-1.7228,-0.5893,-0.2744,1.0608,-1.4883,-1.5184,-0.9958,-0.7164,0.8742,-0.6348,-1.76,-1.89,   -1.01,   -0.80
15/09/2005,200509,0.49,-0.34,0.77,0.22,-0.57,0.29,3.46,1.1592,1.8223,0.1419,1.2534,-0.8923,0.3023,1.135,1.0666,0.4643,0.496,-0.8187,2.2247,1.1844,-0.6629,0.397,0.5475,-0.6514,1.8406,3.6635,1.7484,-0.2426,1.2737,1.4658,1.3401,2.5182,0.58,0.27,    1.16,    0.48
15/10/2005,200510,-2.02,-1.41,0.23,-0.81,-1.26,0.27,-1.28,-3.8958,-3.2378,-2.7655,-2.0428,-2.2219,-3.3332,-1.8685,-3.1087,-2.8687,-2.8992,-3.1552,-3.9547,-1.6096,-3.6819,-3.4852,-1.0667,-3.5106,-2.664,-4.7083,-3.6335,-0.322,-3.0107,-1.332,-1.2597,-1.4122,-1.09,-2.86,   -3.49,   -1.09
15/11/2005,200511,3.61,0.79,-1.18,-0.8,-1.17,0.31,0.25,4.8384,4.7599,4.903,3.9822,3.5751,5.2704,4.7548,4.8634,4.9314,3.5154,7.0288,5.8912,4.5044,4.2327,1.671,5.4029,4.812,3.803,2.8116,4.8656,3.6008,4.163,3.8194,3.3908,2.2904,3.63,2.24,    3.21,    3.64
15/12/2005,200512,-0.25,-0.28,0.44,0.07,0.21,0.32,0.77,-0.4941,0.4267,-0.4284,0.2268,0.604,0.0788,-0.9367,-0.4695,-0.635,-0.6188,0.5508,0.9055,0.7371,0.4675,1.0741,0.4309,1.5145,1.7021,2.2253,0.7113,-0.934,0.0809,0.7376,0.6589,-0.3621,-0.93,-0.15,    1.10,   -0.30
15/01/2006,200601,3.04,5.78,1.12,-0.92,-0.53,0.35,2.68,11.4799,9.3157,8.5276,8.0768,8.3009,6.8367,8.7175,10.3698,9.905,7.8221,5.6253,8.2504,9.0571,4.7227,6.1594,5.3167,4.8578,4.9535,3.8629,4.6341,1.2574,2.3774,1.6524,5.307,4.13,1.7,5.22,    8.66,    1.79
15/02/2006,200602,-0.3,-0.43,-0.25,-0.53,2.03,0.34,-1.84,-0.3414,0.9289,-0.2798,-0.57,0.2943,-0.0127,-0.2948,-1.1746,0.4177,-1.8467,0.6707,-1.7858,-0.3001,-0.861,-1.5966,0.6494,-0.4189,-0.2924,-2.2712,1.3133,-0.2326,0.5379,1.0714,0.262,-0.9312,-0.07,-1.09,    1.22,    0.23
15/03/2006,200603,1.46,3.43,0.61,-0.24,-0.53,0.37,1.26,4.073,5.516,4.4533,5.459,6.6103,3.2133,5.3332,6.4323,5.3062,4.1091,4.9293,3.8672,2.8206,2.8144,1.7588,3.5019,2.4368,2.7387,2.0407,2.6011,0.8856,1.9441,1.2576,1.0742,0.8872,1.8,3.2,    5.30,    1.15
15/04/2006,200604,0.73,-0.82,2.59,1.21,-0.2,0.36,0.61,-1.1521,-1.376,0.1975,0.4756,1.7518,-0.7041,0.8137,3.6118,-1.1199,2.5674,-1.2258,-0.4034,2.2466,-0.3713,2.6479,0.1607,0.2343,1.1208,3.1951,3.2573,-0.8002,2.1832,2.5743,2.0828,4.8649,-0.09,2.18,    0.33,    1.17
15/05/2006,200605,-3.57,-2.97,2.55,1.15,1.31,0.43,-3.65,-9.3264,-6.4108,-4.3435,-4.4636,-3.961,-6.2277,-6.0307,-4.2522,-5.2759,-3.0783,-6.1978,-4.8788,-4.1666,-3.091,-1.8305,-5.5014,-2.8107,-2.6554,-1.9492,-2.7228,-2.8646,-2.703,-2.461,-1.2692,-2.6494,-3.12,-1.84,   -5.84,   -2.23
15/06/2006,200606,-0.35,-0.24,0.87,1.24,-0.12,0.4,1.49,-0.8925,-0.9853,-0.7014,-0.0907,-0.2917,0.1002,1.4094,-0.0561,0.4551,-0.1876,-0.8016,-0.6463,-0.33,0.2821,0.2609,-0.3516,-1.7532,-1.0206,0.1749,-0.7195,0.3684,-0.7682,0.5697,1.2091,1.1344,0.09,0.94,   -1.26,    0.13
15/07/2006,200607,-0.78,-3.7,2.94,1.55,0.93,0.4,-2.21,-5.7622,-3.4189,-3.5458,-2.1413,-2.6177,-5.2183,-4.4795,-2.963,-1.7004,-3.6194,-6.279,-2.9753,-4.1872,-1.8762,-1.3217,-4.8237,-3.0157,-2.544,-3.151,-1.3271,-0.9984,1.6211,1.4424,1.8298,3.8005,-2.77,-1.74,   -3.58,    1.04
15/08/2006,200608,2.03,0.45,-1.72,-1.74,2.15,0.42,-3.47,3.3885,2.4495,3.1564,2.5844,2.7578,3.3887,2.3908,3.2865,3.3605,1.7984,2.4432,2.1272,2.1554,2.8487,2.1534,1.4621,3.3521,0.3382,3.2049,2.6734,4.2152,1.9623,2.5234,0.0842,0.4874,3.65,3.36,    2.13,    2.41
15/09/2006,200609,1.84,-1.43,0.05,1.02,0.54,0.41,-0.94,-0.2747,0.2434,-0.1077,0.6889,2.0311,0.8296,1.4199,1.0646,1.7156,1.1914,2.2695,0.0247,1.3719,1.047,1.0661,1.9554,2.7925,1.1637,1.1784,0.8843,2.5977,2.7799,1.8864,2.3119,4.2635,2.87,2.18,    0.85,    2.74
15/10/2006,200610,3.23,1.94,-0.04,-0.17,0.24,0.41,-0.24,7.0622,6.0442,6.1193,4.7124,5.3295,6.2086,5.2333,4.8274,4.7705,4.6581,5.7606,4.2354,3.8656,3.6455,5.2947,4.335,4.7491,3.6184,2.8583,3.2116,3.2003,2.2193,3.8233,3.562,5.0557,4.43,3.39,    5.31,    3.21
15/11/2006,200611,1.71,0.83,0.07,0.27,-0.87,0.42,-1.01,1.161,3.4419,1.6694,2.1201,2.7064,1.6723,3.0705,3.008,3.2702,2.9192,3.7008,3.881,4.548,3.9554,3.4449,3.8239,4.1684,3.5369,2.2722,4.7527,0.9797,2.2394,2.551,2.0664,-0.2085,1.97,1.55,    2.48,    1.44
15/12/2006,200612,0.87,-0.8,3.16,-0.82,2.05,0.4,0.84,0.2779,0.9499,1.6502,2.0777,3.6844,-2.1515,-0.7853,1.0556,0.3723,1.6309,-1.0565,-0.0807,0.9195,1.0892,1.0112,-1.0822,0.311,-0.4746,1.9364,2.4528,-0.0719,1.3338,3.4544,2.7363,3.564,-0.94,2.52,    2.38,    1.81
15/01/2007,200701,1.4,0.09,-0.11,0.42,0.23,0.44,0.21,1.4109,0.1526,0.1555,0.4235,3.1514,2.1845,1.4446,1.5949,0.8963,2.5134,3.7594,3.0039,1.9282,3.812,0.8951,4.3227,3.5923,2.034,2.5675,2.0417,2.1627,1.0893,0.9699,0.3178,3.7801,2.75,3.09,    1.56,    1.25
15/02/2007,200702,-1.96,1.4,-0.09,-0.49,-0.75,0.38,-1.35,-0.7825,-0.5839,-1.0946,-0.7897,0.1278,-0.9107,-0.1859,0.2489,-1.5772,0.596,0.4489,0.48,1.3979,0.3896,0.4977,-0.4371,0.217,1.0376,-0.0337,0.6457,-2.4044,-1.5049,-3.0588,-1.2547,-2.9922,-2.36,0.12,   -0.46,   -2.70
15/03/2007,200703,0.68,0.06,-0.22,0.28,-0.61,0.43,2.47,0.556,-0.2296,1.0552,1.1441,0.7232,1.0193,1.4276,-0.327,1.112,-1.1145,2.6669,2.1378,1.8135,1.283,1.3327,1.0306,1.0666,0.6053,0.07,3.4406,0.5722,1.1433,2.6097,1,0.7595,1.19,1.07,    0.82,    1.18
15/04/2007,200704,3.49,-2.02,-1.15,1.04,1.01,0.44,-0.16,3.2997,0.1622,0.5909,-0.1227,1.7238,2.344,2.716,1.3907,0.7027,2.2933,3.3111,4.0648,4.3482,3.1596,2.5599,4.4302,3.8794,4.3948,5.7096,2.6158,5.2115,4.2563,4.0774,2.7249,3.7894,4.58,3.34,    1.86,    4.43
15/05/2007,200705,3.24,0.31,-0.05,1.21,-1.3,0.41,-0.26,2.1285,3.4562,2.5925,3.1281,3.0637,3.4947,4.0934,4.2033,2.2375,3.4518,6.9736,4.9561,5.0722,4.6817,3.7212,4.465,3.3343,4.5675,4.9002,2.5166,2.5508,4.1679,3.8155,3.611,3.5278,3.37,3.31,    2.25,    3.45
15/06/2007,200706,-1.96,0.74,-1.13,0.55,0.07,0.4,0.38,0.3608,-0.3006,-0.8538,-0.6125,0.2127,-1.2341,-1.8372,-1.2807,-2.5458,-2.0011,-0.8375,0.002,-0.4302,-1.8739,-2.6632,-0.6118,-2.2069,-3.1537,-2.809,-1.7342,-1.5145,-0.7285,-2.0571,-3.0381,-1.8229,-1.98,2.52,   -0.36,   -1.65
15/07/2007,200707,-3.73,-2.9,-3.34,0.47,-1.04,0.4,2.8,-5.6039,-6.5467,-6.3726,-6.9452,-7.8203,-4.6437,-5.9501,-5.5368,-6.963,-9.8031,-3.314,-3.2456,-5.1492,-5.806,-7.3618,-2.6973,-4.5051,-5.8889,-5.0467,-7.2121,-1.1772,-1.405,-4.715,-4.6366,-5.2413,-0.55,-6.37,   -6.06,   -2.66
15/08/2007,200708,0.92,-0.37,-2.24,-1.19,-0.55,0.42,0.11,0.7622,1.3011,1.1215,0.8545,-3.1344,2.3967,2.5283,2.5573,3.6143,-1.1828,-0.4885,2.7853,0.3295,0.3612,-3.5791,1.5277,0.2963,-1.5513,-1.0251,-1.0762,1.9413,2.3426,1.6309,1.7076,-0.1523,1.68,-1.86,   -1.51,    2.11
15/09/2007,200709,3.22,-2.46,-1.87,-0.72,-3.17,0.32,4.59,2.2742,2.3226,0.2884,0.9576,-1.097,2.94,0.9733,0.6134,0.9417,-0.5142,3.0939,3.2865,2.015,1.5809,1.58,3.4455,2.5083,1.8299,2.279,0.6396,5.0776,3.7582,2.8873,2.6409,4.4804,5.28,3.7,    1.73,    4.04
15/10/2007,200710,1.8,0,-2.59,-0.43,-0.1,0.32,4.96,3.4842,1.2581,-0.0259,-0.0127,-0.8925,3.7098,4.5341,1.001,1.7845,-0.2041,3.8693,2.0848,4.0716,1.1692,3.704,2.7962,1.9917,2.0081,2.4903,-1.8995,4.5938,1.6123,0.7893,0.6987,-0.5628,6.19,-2.16,    1.01,    1.97
15/11/2007,200711,-4.83,-2.88,-1.18,1.82,-0.33,0.34,0.93,-9.6297,-8.6789,-7.9735,-7.9072,-8.9932,-6.7296,-6.882,-6.2237,-6.7711,-8.7329,-6.7832,-6.4408,-5.974,-5.1001,-5.1978,-4.214,-4.5728,-7.1922,-5.7423,-6.554,-3.5863,-2.4054,-5.3348,-5.1371,-6.0518,-5.24,-6.84,   -8.81,   -3.93
15/12/2007,200712,-0.87,0.17,-0.52,0.88,-1.09,0.27,6.52,-1.1533,0.9286,-1.7353,-0.5166,-0.985,0.8934,0.1936,0.0596,0.7679,-1.0452,-1.7114,-0.8479,-0.5918,-0.9184,-0.3976,-0.3198,0.333,-3.2584,-1.3379,-2.1901,-0.9014,0.2585,-1.1497,-1.1739,0.6763,0.04,1.28,   -0.45,   -0.74
15/01/2008,200801,-6.36,-0.49,3.65,2.2,2.2,0.21,-7.89,-11.1965,-8.4614,-7.1997,-4.7066,-4.712,-9.6106,-7.0196,-7.2824,-3.248,-3.8018,-5.8277,-5.8086,-6.5992,-3.1294,-6.5636,-7.2759,-7.3867,-4.6186,-4.166,-2.8791,-8.447,-4.7714,-4.7946,-3.9521,-3.9083,-9.11,-7.26,   -6.78,   -5.96
15/02/2008,200802,-3.09,-0.52,-0.95,1.01,-1.07,0.13,6.14,-5.6673,-4.1269,-4.9128,-2.3163,-3.9669,-5.0288,-1.1112,-1.173,-3.3135,-4.6822,-3.545,-1.1725,-2.0098,-1.557,-2.9325,-0.8268,-1.1506,-2.2055,-2.578,-5.3418,-2.5162,-1.743,-3.9592,-5.0204,-6.0852,-5.15,-6.92,   -3.28,   -3.17
15/03/2008,200803,-0.93,0.74,-0.15,1.09,0.47,0.17,4.1,-4.0485,-1.2219,2.3051,0.0984,-0.3007,-0.7307,1.7433,1.9846,1.537,0.589,-3.1613,1.2333,-2.4258,-1.0562,-0.7938,0.0627,-2.0655,-2.413,-3.0465,-1.2178,0.2089,1.4466,-4.2801,-3.1885,0.6513,0.84,3.7,   -2.28,   -0.16
15/04/2008,200804,4.6,-1.1,-0.96,1.58,-2.56,0.18,-0.2,3.1536,3.4132,1.0967,0.6076,0.6931,2.9074,4.2566,3.5179,2.8608,0.518,7.037,6.7092,9.0039,9.8693,7.5178,6.069,6.7068,5.8735,7.9946,2.7127,3.4362,3.4689,7.1656,4.1075,6.7843,4.45,3.68,    0.93,    4.01
15/05/2008,200805,1.86,3.24,-1.38,1.15,0.04,0.18,3.21,5.7936,4.201,2.2257,3.4462,1.6511,7.1292,3.5175,7.9479,5.6,1.7774,3.9508,3.6654,6.8006,6.384,4.6196,4.2541,5.2897,3.8552,5.018,2.8179,3.542,-0.3829,0.7596,-1.8063,1.7342,3.06,3.11,    3.49,    0.76
15/06/2008,200806,-8.44,1.1,-2.43,4.56,-0.42,0.17,12.54,-6.1686,-9.0288,-10.924,-7.2317,-9.9352,-7.6455,-7.1444,-5.1781,-8.2743,-11.4978,-8.576,-6.9446,-6.8226,-7.0677,-6.4044,-7.0778,-8.9035,-9.8108,-5.534,-13.3582,-7.0119,-7.1304,-9.2105,-13.0804,-10.9219,-8.2,-12.79,   -7.04,   -8.75
15/07/2008,200807,-0.77,3.7,5.81,-0.84,1.06,0.15,-5.15,4.9706,4.4248,4.9614,7.1244,3.3282,1.6023,2.8629,4.4823,3.5441,8.0658,-0.4981,0.1651,1.7401,-0.4978,5.7813,-0.3834,-1.6185,-7.5638,-2.129,-2.2264,-1.3261,-2.015,-1.8765,2.9456,7.9544,-1.64,1.63,    2.56,   -0.71
15/08/2008,200808,1.53,3.41,1.56,1.7,0.82,0.13,-4.05,1.1133,3.1863,2.9276,3.0791,6.8269,4.4626,4.8017,3.5647,5.4793,12.2307,3.1565,2.9956,4.4158,2.445,5.8631,1.0871,1.8389,1.9759,4.5553,2.5669,1.1019,1.5196,2.2763,-2.3974,0.1652,1.25,6.23,    2.64,    1.27
15/09/2008,200809,-9.24,0.37,6.33,2.9,1.82,0.15,0.35,-13.0518,-9.5862,-8.5935,-3.5287,-6.4629,-9.0454,-8.4735,-6.8282,-4.5712,-6.8291,-13.7939,-11.5461,-8.1092,-6.6984,-6.0863,-13.1923,-13.3367,-14.8204,-10.4963,-8.7459,-9.5145,-8.6902,-7.0445,-7.8547,-3.5922,-11.36,-9.48,   -9.40,   -8.07
15/10/2008,200810,-17.23,-3.23,-2.9,3.38,1.89,0.08,7.79,-23.5772,-20.0899,-18.9893,-15.3588,-21.6947,-22.5344,-23.5047,-18.6076,-19.5778,-20.8258,-22.9838,-18.2728,-17.4767,-19.9244,-20.3843,-20.7301,-20.4046,-25.1551,-22.4032,-18.7466,-14.392,-15.5026,-13.0837,-27.0162,-16.8453,-15.57,-23.75,  -20.38,  -14.87
15/11/2008,200811,-7.86,-3.91,-5.94,4.75,2.72,0.03,7.11,-12.7315,-12.4122,-12.3982,-11.8075,-16.1823,-11.0765,-10.6252,-10.4932,-9.6981,-16.7425,-11.7271,-10.2624,-9.3266,-9.2844,-6.7783,-8.2913,-8.8149,-9.3738,-8.8313,-15.2947,-6.0251,-4.5704,-6.7508,-13.9905,-17.1924,-9.85,-16.78,  -15.63,   -6.32
15/12/2008,200812,1.74,3.36,-0.24,-0.07,-1.41,0,-5.07,2.6408,6.3312,5.6862,2.6057,4.24,3.8144,6.4306,6.2306,5.4634,6.9404,6.6119,3.3735,4.4795,-0.1662,10.2627,4.3912,6.7972,2.6072,2.4852,1.3199,1.5047,0.9706,0.4682,-1.8059,3.6935,1.77,4,    2.71,    0.62
15/01/2009,200901,-8.12,-2.09,-11.1,0.12,-1.19,0,-1.83,-6.8473,-7.6717,-9.7263,-15.751,-15.3064,-6.9653,-5.4434,-11.1576,-13.9183,-19.5914,-5.9841,-8.7278,-8.7114,-6.6411,-18.3193,-4.4718,-6.1899,-6.7698,-9.0176,-17.0359,-3.2003,-9.7497,-10.8447,-18.8152,-12.6531,-3.84,-22.83,   -7.62,   -8.05
15/02/2009,200902,-10.1,-1.19,-7.25,1.55,-1.11,0.01,4.18,-11.0473,-10.5707,-12.488,-13.2063,-14.9318,-10.0414,-8.6744,-10.6624,-13.4967,-21.5554,-6.4117,-10.7772,-9.4823,-12.6188,-11.4569,-6.7048,-8.3005,-11.0107,-14.0597,-15.1537,-7.839,-9.2991,-11.9716,-19.6016,-11.7427,-5.31,-16.53,  -12.87,   -9.71
15/03/2009,200903,8.95,0.67,3.52,-2.29,-2.25,0.02,-11.38,10.5702,11.4523,10.6223,7.7757,10.3681,8.2939,11.1464,9.6791,7.4641,13.8979,8.8405,9.2867,9.99,8.6149,13.2933,8.3747,9.2564,7.4135,11.0382,10.469,8.1273,8.3737,9.6625,11.7664,11.5968,9.37,14.44,    9.12,    8.71
15/04/2009,200904,10.19,6.75,5.46,0.46,0.14,0.01,-34.39,18.915,15.9326,15.9777,16.0347,17.3432,16.0535,17.8163,15.3889,13.7289,19.1497,14.1193,18.1893,13.8525,16.2449,15.7929,11.2517,13.9859,16.8805,14.3777,17.0324,6.7631,7.0867,10.8911,13.8286,23.6264,9.72,24.89,   15.03,    7.55
15/05/2009,200905,5.21,-2.33,-0.21,-1.08,-2.12,0,-12.44,6.0813,5.6241,4.6832,4.3968,3.8653,4.3355,2.7233,2.6717,0.5533,4.8252,3.9147,1.4203,2.8647,1.2742,-1.1027,3.6998,2.7353,4.9497,8.6146,3.8582,5.1263,5.3799,4.859,8.3486,7.3482,5.28,6.31,    8.65,    5.61
15/06/2009,200906,0.43,2.29,-2.71,-1.1,-0.16,0.01,5.29,7.8385,5.2222,4.2376,2.6084,3.1348,6.3882,1.7937,1.1279,-2.3057,0.4471,1.8205,1.5176,-1.6709,0.4515,0.2079,1.9469,0.5313,-1.2511,-0.6853,-0.1776,1.7923,-1.6025,-0.1781,-0.8854,-1.6572,2.97,-1.47,    5.22,    0.25
15/07/2009,200907,7.72,2.45,5.27,-0.72,3.21,0.01,-5.36,8.6346,7.2777,9.1945,8.8982,13.7672,5.9891,6.945,12.1772,11.8954,13.377,6.9471,9.4486,10.0008,12.33,16.1072,7.6747,7.6476,9.4109,12.0153,11.0886,5.9145,8.842,7.6717,8.533,9.2835,5.57,10.74,   10.20,    7.03
15/08/2009,200908,3.33,0.03,7.76,-3.08,3.2,0.01,-8.84,3.539,2.3466,3.6021,3.8684,10.1585,0.0246,0.7571,3.2678,4.1975,8.023,0.9976,0.9972,3.8186,4.478,11.6013,2.031,4.3861,3.2734,6.1339,15.3186,1.2249,4.4365,2.5292,6.2615,14.6504,0.99,18.15,    7.51,    2.94
15/09/2009,200909,4.08,2.69,0.92,1.5,0.4,0.01,-4.93,5.1408,5.4356,4.9629,6.3982,9.0533,8.0062,6.1326,7.3914,5.4986,8.0302,6.6861,4.0445,6.6477,7.9274,6.9929,6.8515,5.0091,6.1343,6.4987,8.5431,3.4953,2.7114,4.145,5.1229,0.5066,4.23,2.26,    6.51,    3.14
15/10/2009,200910,-2.59,-4.79,-4.18,4.33,-1.68,0,2.65,-10.2792,-7.4671,-6.8519,-7.6897,-9.0441,-7.3445,-5.1876,-7.0288,-9.3955,-10.0424,-5.0087,-3.6388,-5.3937,-5.498,-9.6849,-4.6154,-2.7914,-4.0352,-7.4471,-6.3641,0.2124,-1.0953,-3.0771,-3.4483,-10.0005,-0.43,-12.25,   -8.11,   -1.06
15/11/2009,200911,5.56,-2.81,-0.17,0.8,0.15,0,0.29,0.165,-1.0475,3.552,1.2632,1.6292,2.3492,1.2254,2.3326,3.048,5.7456,3.1981,3.3105,1.354,6.6218,7.2916,4.4,4.4198,4.396,4.3648,4.3928,7.0459,5.3875,4.4121,4.6098,5.8363,6.46,6.05,    1.75,    6.39
15/12/2009,200912,2.75,6.24,0.01,0.41,-0.08,0.01,2.91,5.9946,8.271,7.7568,7.9386,10.2611,9.3925,9.1897,9.3224,7.4389,9.2763,6.9436,7.2465,7.026,7.4352,8.4602,6.0971,4.4494,7.7249,5.8054,6.4632,0.9048,2.5155,2.8271,1.7739,-1.9531,2.5,1.64,    6.65,    1.07
15/01/2010,201001,-3.36,0.31,0.31,-1.15,0.43,0,-5.38,-4.0622,-5.123,-4.1145,-3.7984,-1.1344,-3.1427,-3.5197,-0.9059,-2.8373,-3.8903,-3.6435,-3.2886,-3.9344,-3.8989,-3.0181,-3.8331,-3.6378,-5.194,-2.0397,-2.3055,-4.1191,-3.6564,-0.8994,-4.8511,-1.419,-4.04,-0.81,   -1.20,   -3.45
15/02/2010,201002,3.4,1.47,3.17,-0.37,1.41,0,3.6,3.858,4.0006,4.9431,5.279,6.9355,2.0852,3.5298,2.5881,6.1092,5.5151,4.1068,3.9551,4.1336,6.898,8.9695,4.8306,7.0593,5.0391,3.9994,6.5729,2.4881,3.0558,2.5784,4.131,5.9635,2.63,8.78,    4.20,    2.71
15/03/2010,201003,6.31,1.8,2.1,-0.46,1.69,0.01,3.66,7.2066,6.6017,8.1687,6.915,9.91,6.8577,8.1519,7.93,7.259,11.3525,9.4071,6.8104,9.1881,7.7963,7.686,8.1991,6.3263,7.9538,5.7376,12.1351,5.1371,5.5585,6.1537,6.7749,8.3203,4.94,10.34,    7.86,    5.67
15/04/2010,201004,2,5.05,2.81,1,1.72,0.01,3.22,6.6718,6.9398,5.7058,10.0457,12.0676,2,5.818,5.3719,6.553,7.211,2.922,5.8813,3.244,5.4602,5.7208,3.9837,4.5478,3.3262,7.0332,4.7657,0.3386,2.6289,1.7279,-1.4683,2.6299,0.89,4.98,   10.45,    0.67
15/05/2010,201005,-7.89,0.05,-2.38,1.25,-0.22,0.01,-0.13,-7.5017,-5.3056,-7.0074,-9.4148,-10.4536,-4.8198,-6.28,-7.489,-9.0595,-9.8144,-6.3591,-6.3158,-6.5589,-9.6301,-9.2366,-5.1397,-8.3521,-8.7208,-6.9844,-7.9704,-7.4712,-7.8419,-9.2162,-7.5657,-10.0445,-7.92,-9.94,   -8.67,   -8.14
15/06/2010,201006,-5.56,-2.54,-4.5,-0.25,-1.52,0.01,-3,-6.9989,-7.0608,-6.8192,-7.2984,-11.5687,-5.3346,-5.0763,-7.7811,-10.1099,-12.566,-5.7095,-6.103,-7.1498,-7.5309,-11.8053,-4.4154,-6.067,-7.48,-8.4454,-9.7449,-3.8675,-6.859,-3.1738,-7.3211,-9.7677,-4.1,-11.74,   -9.36,   -5.06
15/07/2010,201007,6.93,0.08,-0.26,0.33,1.99,0.01,1.88,6.0948,5.3357,7.0835,6.0452,6.1248,6.8585,8.1903,6.2907,7.2036,6.1464,6.577,7.3062,5.0446,8.0855,7.9891,6.9327,6.4282,8.5226,8.0644,6.4438,6.993,5.8671,7.6826,7.4933,5.4387,7.15,4.75,    5.45,    6.86
15/08/2010,201008,-4.77,-3.11,-1.96,0.54,-1.7,0.01,-0.19,-8.6752,-8.3839,-8.6325,-9.8078,-9.2155,-5.5953,-8.3768,-8.5427,-6.5994,-8.3265,-4.396,-6.1295,-8.2788,-6.6838,-6.4148,-4.3099,-4.6185,-5.4972,-4.1776,-6.1855,-4.0958,-3.7301,-2.3047,-5.2254,-8.7427,-3.58,-10.23,   -8.60,   -4.37
15/09/2010,201009,9.54,3.73,-3.12,-0.15,0.48,0.01,1.35,11.4598,11.1508,13.4166,11.8094,10.222,15.0364,15.0146,13.3213,10.598,11.3616,12.6575,14.0189,12.2477,11.426,10.9953,12.1064,11.3236,10.8583,7.6312,9.7537,10.1916,8.1623,8.294,7.4387,7.2862,10.89,8.17,   11.21,    8.55
15/10/2010,201010,3.88,0.79,-2.59,1.39,-0.23,0.01,1.64,6.5729,5.1142,5.794,5.0783,3.5681,3.539,4.2953,3.7033,3.2698,2.6191,4.4916,3.9593,4.5448,3.8483,3.1714,3.2035,4.6474,4.1812,1.7856,0.3295,4.8266,4.476,4.1237,1.8184,0.0004,5.07,-1.61,    4.48,    3.95
15/11/2010,201011,0.6,3.59,-0.9,0.33,1.63,0.01,2.53,1.5636,3.6661,5.4603,4.2276,3.4335,3.3482,4.5091,3.2953,3,4.408,3.7786,5.7085,2.447,3.7754,1.5962,4.6159,3.6987,2.7015,1.3251,-0.6537,-0.9345,2.1989,-0.7095,-0.1651,-3.3022,0.29,-1.54,    2.71,   -0.55
